Actual,Predicted,MSE
0.06120218579234973,0.097527064,0.0013194968046276576
0.06120218579234973,0.09511705,0.001150217839838883
0.06120218579234973,0.0938044,0.0010629041553456282
0.036065573770491806,0.087649755,0.002660927771676882
0.036065573770491806,0.064474136,0.0008070463873393213
0.036065573770491806,0.06516565,0.0008468142255425791
0.036065573770491806,0.06446712,0.0008066476686307164
0.02513661202185792,0.071496725,0.0021492600829860087
0.02513661202185792,0.075744756,0.0025611841929966505
0.02513661202185792,0.07084885,0.0020896089200243832
0.02513661202185792,0.06839831,0.0018715746620008176
0.0459016393442623,0.06593045,0.0004011531950953717
0.0459016393442623,0.074876904,0.0008395659901272922
0.0459016393442623,0.07432683,0.0008079913570579262
0.0459016393442623,0.07298672,0.0007336017020614702
0.029508196721311476,0.074193984,0.0019968196088550904
0.029508196721311476,0.04296595,0.00018111108513567119
0.029508196721311476,0.047633216,0.00032851631606003486
0.029508196721311476,0.04679475,0.0002988249172175252
0.028415300546448086,0.042063788,0.000186281190.028697570.028415300546448086,0.049011625,0.00042420859539370274
0.028415300546448086,0.045582727,0.00029472051722815397
0.028415300546448086,0.04602114,0.0003099656220143776
0.021857923497267763,0.047351666,0.0006499308963355028
0.021857923497267763,0.036613736,0.00021773401151828177
0.021857923497267763,0.040201403,0.00033648324762752926
0.021857923497267763,0.035641693,0.00018999229009279928
0.019672131147540982,0.045964547,0.0006912911051522781
0.019672131147540982,0.04207661,0.0005019606739382605
0.019672131147540982,0.042195603,0.0005073067956158927
0.019672131147540982,0.04068412,0.00044150362791935447
0.018579234972677598,0.04371643,0.0006318786072269796
0.018579234972677598,0.05325091,0.001202124969567982
0.018579234972677598,0.06537323,0.0021896776898752473
0.018579234972677598,0.07807593,0.0035398567758375132
0.03934426229508197,0.079033904,0.0015752676410107631
0.03934426229508197,0.107764445,0.004681321434936647
0.03934426229508197,0.10251428,0.003990451372960928
0.03934426229508197,0.10480817,0.004285522769869932
0.028415300546448086,0.10831913,0.006384622523885473
0.028415300546448086,0.10868885,0.0064438433328597765
0.028415300546448086,0.11958986,0.008312799882556893
0.028415300546448086,0.11808275,0.008040250928997208
0.034972677595628415,0.11582985,0.006537881965865895
0.034972677595628415,0.119934425,0.007218498480875527
0.034972677595628415,0.1266478,0.008404328105835327
0.034972677595628415,0.1281328,0.008678809380523239
0.0721311475409836,0.13891757,0.00446042560319471
0.0721311475409836,0.13644017,0.004135650728669115
0.0721311475409836,0.12618905,0.0029222571489541656
0.0721311475409836,0.12689833,0.0029994446502338667
0.07431693989071038,0.11872883,0.001972416108357391
0.07431693989071038,0.106593594,0.0010417823975884045
0.07431693989071038,0.1022847,0.0007821955875430843
0.07431693989071038,0.10394157,0.0008776185457114002
0.06557377049180327,0.10627473,0.0016565682235094696
0.06557377049180327,0.08939192,0.0005673041026229066
0.06557377049180327,0.07932203,0.00018901471183277048
